,ID,Year,Zip Code,City,Returns,CA AGI,Avg Income
15560,15296,2011,91393,North Hills,104,"4,923,177",47338.24
15561,16243,2011,Suppressed1,City Unmatched,642,"78,198,360",121804.3
15562,15148,2011,91109,Pasadena,930,"46,928,967",50461.25
15563,15873,2011,95746,Granite Bay,"10,026","1,110,789,859",110790.93
15564,16105,2011,96025,Dunsmuir,757,"24,662,431",32579.17
15565,15675,2011,92637,Laguna Woods,"9,424","347,251,824",36847.6
15566,15866,2011,96037,Greenview,162,"5,589,973",34506.01
15549,16120,2011,90239,Downey,353,"15,346,520",43474.56
15547,15841,2011,96040,Hat Creek,90,"4,131,296",45903.29
15568,16271,2011,96020,Chester,"1,179","48,668,980",41279.88
15546,15412,2011,95036,Milpitas,647,"43,711,223",67559.85
15529,15130,2011,95663,Penryn,"1,264","88,536,641",70044.81
15530,14915,2011,93907,Salinas,"8,954","495,374,126",55324.34
15531,16152,2011,93522,Darwin,14,"231,470",16533.57
15532,15543,2011,90039,Los Angeles,"14,703","842,820,796",57323.05
15533,15988,2011,94539,Fremont,"21,762","3,064,568,258",140822.0
15534,15819,2011,94547,Hercules,"11,400","763,401,572",66965.05
15535,15687,2011,92247,La Quinta,726,"37,952,381",52276.01
15536,15741,2011,95450,Jenner,188,"6,890,978",36654.14
15537,15147,2011,91102,Pasadena,405,"27,072,129",66844.76
15538,16020,2011,93623,Fish Camp,41,"1,631,067",39782.12
15539,14783,2011,94140,San Francisco,390,"13,477,701",34558.21
15540,14884,2011,92672,San Clemente,"16,531","1,184,496,076",71653.02
15541,14998,2011,95673,Rio Linda,"5,849","234,574,365",40105.04
15542,15951,2011,93777,Fresno,44,"4,667,057",106069.48
15543,15592,2011,90809,Long Beach,515,"26,017,158",50518.75
15544,14736,2011,95153,San Jose,464,"23,247,667",50102.73
15545,15213,2011,92866,Orange,"7,724","354,250,044",45863.55
15567,15249,2011,94661,Oakland,71,"8,252,512",116232.56
15569,15338,2011,95247,Murphys,"1,912","92,049,273",48142.93
15609,15116,2011,95466,Philo,561,"22,855,026",40739.8
15590,15174,2011,93552,Palmdale,"13,519","521,868,284",38602.58
15592,16137,2011,92239,Desert Center,96,"4,060,048",42292.17
15593,15908,2011,96035,Gerber,"1,059","31,791,512",30020.31
15594,15956,2011,93728,Fresno,"5,315","160,050,249",30112.93
15595,16110,2011,93218,Ducor,362,"11,165,315",30843.41
15596,15397,2011,95350,Modesto,"18,813","804,245,811",42749.47
15597,16189,2011,94925,Corte Madera,"4,416","640,215,737",144976.39
15598,16198,2011,91720,Corona,23,"1,332,782",57947.04
15599,16115,2011,95699,Drytown,50,"3,033,034",60660.68
15600,16041,2011,95628,Fair Oaks,"19,284","1,294,842,044",67145.93
15601,15925,2011,95439,Fulton,442,"23,284,261",52679.32
15602,15890,2011,91210,Glendale,195,"30,345,048",155615.63
15603,15790,2011,92605,Huntington Beach,296,"14,886,039",50290.67
15604,15313,2011,92662,Newport Beach,"1,659","195,969,370",118125.0
15605,16211,2011,94524,Concord,456,"16,616,521",36439.74
15606,15851,2011,95637,Guinda,169,"11,742,265",69480.86
15607,15719,2011,95548,Klamath,298,"6,293,831",21120.24
15608,15709,2011,91214,La Crescenta,"13,664","981,127,123",71803.8
15591,15809,2011,92347,Hinkley,456,"12,876,597",28238.15
15589,15360,2011,92556,Moreno Valley,321,"11,837,279",36876.26
15570,15698,2011,91941,La Mesa,"14,340","946,688,926",66017.36
15588,15644,2011,90260,Lawndale,"14,641","538,735,735",36796.38
15571,15629,2011,93247,Lindsay,"5,750","163,228,239",28387.52
15572,15814,2011,92344,Hesperia,"7,343","344,733,920",46947.29
15573,15206,2011,95556,Orleans,164,"5,114,960",31188.78
15574,14871,2011,92103,San Diego,"18,351","1,372,195,940",74775.0
15575,15365,2011,92557,Moreno Valley,"19,671","848,768,447",43148.21
15576,14755,2011,95124,San Jose,"21,375","2,119,564,556",99160.91
15577,16078,2011,94803,El Sobrante,"11,413","644,041,275",56430.5
15578,15281,2011,91328,Northridge,239,"18,197,449",76139.95
15579,15496,2011,90076,Los Angeles,271,"9,172,985",33848.65
15580,15983,2011,96033,French Gulch,145,"4,718,581",32541.94
15581,15052,2011,95670,Rancho Cordova,"21,961","1,131,706,564",51532.56
15582,15773,2011,90308,Inglewood,202,"7,297,915",36128.29
15583,15306,2011,95464,Nice,747,"19,700,265",26372.51
15584,15922,2011,92841,Garden Grove,"13,909","535,279,504",38484.4
15585,15656,2011,93241,Lamont,"5,398","128,100,300",23731.07
15586,16247,2011,95621,Citrus Heights,"17,835","738,214,171",41391.32
15587,15758,2011,92618,Irvine,"9,289","891,333,430",95955.8
15694,15878,2011,95944,Goodyears Bar,19,"747,523",39343.32
15696,14825,2011,92101,San Diego,"17,154","1,232,397,851",71843.18
15863,15275,2011,94945,Novato,"8,248","705,120,494",85489.88
15811,14745,2011,95129,San Jose,"17,023","1,834,281,034",107753.1
15803,15917,2011,92843,Garden Grove,"18,477","590,313,510",31948.56
15804,15363,2011,92552,Moreno Valley,"1,000","41,322,729",41322.73
15805,16123,2011,96024,Douglas City,312,"12,483,580",40011.47
15806,15606,2011,95335,Long Barn,137,"4,572,997",33379.54
15807,15883,2011,95717,Gold Run,143,"6,289,384",43981.71
15808,16015,2011,95630,Folsom,"28,543","2,390,049,355",83735.04
15809,15009,2011,94801,Richmond,"10,803","434,893,140",40256.7
15810,15199,2011,93031,Oxnard,"1,575","57,853,787",36732.56
15812,14818,2011,92137,San Diego,90,"7,605,438",84504.87
15697,16142,2011,93216,Delano,"1,128","33,500,339",29698.88
15813,15331,2011,94581,Napa,738,"34,120,280",46233.44
15814,15423,2011,95957,Meridian,320,"16,025,208",50078.78
15815,15638,2011,93244,Lemon Cove,217,"10,946,515",50444.77
15816,15263,2011,94603,Oakland,"12,551","409,598,842",32634.76
15817,15853,2011,91931,Guatay,178,"6,790,895",38151.1
15818,14846,2011,92115,San Diego,"21,861","964,689,675",44128.34
15819,15868,2011,94904,Greenbrae,"6,029","1,158,693,003",192186.6
15820,15559,2011,90054,Los Angeles,104,"7,053,846",67825.44
15802,14840,2011,92105,San Diego,"24,756","704,160,431",28444.03
15801,15463,2011,95459,ManChester,183,"7,486,802",40911.49
15800,15578,2011,90015,Los Angeles,"7,081","327,847,543",46299.61
15799,14895,2011,92427,San Bernardino,446,"19,857,945",44524.54
15782,15930,2011,92838,Fullerton,244,"19,827,450",81260.04
15783,16030,2011,95940,Feather Falls,34,"204,943",6027.74
15784,15971,2011,93715,Fresno,42,"1,244,487",29630.64
15785,15270,2011,91377,Oak Park,"6,774","704,119,442",103944.41
15786,15446,2011,95655,Mather,"1,603","82,636,061",51550.88
15787,14803,2011,94110,San Francisco,"37,903","2,728,109,069",71976.07
15788,15372,2011,91020,Montrose,"3,506","186,898,359",53308.15
15789,15157,2011,93648,Parlier,"5,315","125,100,481",23537.25
15790,15717,2011,95549,Kneeland,317,"17,658,075",55703.71
15791,15766,2011,90307,Inglewood,84,"3,108,864",37010.29
15792,15898,2011,91208,Glendale,"7,565","718,372,177",94959.97
15793,15991,2011,93222,Frazier Park,742,"37,648,536",50739.27
15794,14708,2011,94577,San Leandro,"21,557","1,152,608,407",53467.94
15795,15125,2011,94953,Petaluma,495,"43,112,640",87096.24
15796,15751,2011,92604,Irvine,"12,247","873,269,847",71304.8
15797,14994,2011,95366,Ripon,"6,903","471,011,986",68232.94
15798,15749,2011,92612,Irvine,"11,204","905,596,702",80827.98
15821,15065,2011,91963,Potrero,509,"15,334,793",30127.29
15822,14831,2011,92140,San Diego,56,"1,444,358",25792.11
15823,15490,2011,95030,Los Gatos,"6,509","1,886,361,446",289808.18
15844,16151,2011,95017,Davenport,393,"23,095,141",58766.26
15846,14889,2011,92412,San Bernardino,27,"3,793,188",140488.44
15847,16201,2011,91719,Corona,21,"1,362,990",64904.29
15848,15021,2011,94061,Redwood City,"16,797","1,355,403,374",80693.18
15849,15110,2011,95587,Piercy,70,"2,131,030",30443.29
15850,14735,2011,95134,San Jose,"7,428","726,180,414",97762.58
15851,15226,2011,91762,Ontario,"23,040","799,768,591",34712.18
15852,15803,2011,96141,Homewood,293,"14,368,992",49040.93
15853,14904,2011,94979,San Anselmo,368,"36,485,170",99144.48
15854,15396,2011,95355,Modesto,"22,116","1,220,340,557",55179.08
15855,14977,2011,92505,Riverside,"17,907","702,017,100",39203.5
15856,15168,2011,94303,Palo Alto,"19,222","2,735,559,716",142314.0
15857,15539,2011,90050,Los Angeles,215,"7,870,412",36606.57
15858,14698,2011,92068,San Luis Rey,220,"6,304,062",28654.83
15859,15308,2011,92657,Newport Coast,"4,650","1,761,686,630",378857.34
15860,15702,2011,92038,La Jolla,"1,032","61,635,039",59723.88
15861,15093,2011,95365,Planada,"1,727","41,762,234",24181.95
15862,14757,2011,95128,San Jose,"15,741","1,026,052,893",65183.46
15845,16262,2011,91708,Chino,"2,847","177,560,614",62367.62
15843,15655,2011,93535,Lancaster,"24,068","830,902,952",34523.14
15824,14772,2011,94107,San Francisco,"15,248","2,173,586,394",142548.95
15842,15649,2011,92285,Landers,565,"17,030,243",30142.02
15825,15340,2011,94039,Mountain View,446,"47,131,189",105675.31
15826,16067,2011,95626,Elverta,"2,474","114,446,935",46259.88
15827,15941,2011,93709,Fresno,64,"1,537,848",24028.88
15828,14878,2011,92162,San Diego,10,"193,678",19367.8
15829,14933,2011,95819,Sacramento,"8,632","705,981,729",81786.58
15830,15443,2011,93250,Mc Farland,"4,264","108,492,028",25443.72
15831,15776,2011,92201,Indio,"21,623","728,779,305",33703.89
15832,16233,2011,95425,Cloverdale,"4,785","237,215,840",49574.89
15833,15670,2011,92530,LakeElsinore,"17,315","661,845,514",38223.82
15834,15078,2011,91768,Pomona,"11,832","408,301,256",34508.22
15835,14740,2011,95135,San Jose,"8,790","1,018,893,712",115915.1
15836,16183,2011,95311,Coulterville,698,"24,198,293",34668.04
15837,15707,2011,90631,La Habra,"29,426","1,572,498,888",53439.1
15838,15395,2011,95356,Modesto,"12,566","896,316,549",71328.71
15839,16008,2011,95941,Forbestown,142,"5,254,432",37003.04
15840,15036,2011,96080,Red Bluff,"10,470","440,281,860",42051.75
15841,16248,2011,95611,Citrus Heights,674,"26,218,730",38900.19
15781,14972,2011,94572,Rodeo,"3,687","182,154,569",49404.55
15780,15231,2011,93549,Olancha,105,"3,489,423",33232.6
15779,14713,2011,95150,San Jose,773,"49,110,265",63532.04
15717,15103,2011,95666,PIoneer,"2,061","94,514,114",45858.38
15719,14808,2011,94127,San Francisco,"10,006","1,314,101,436",131331.34
15720,15034,2011,96001,Redding,"12,245","665,314,749",54333.59
15721,15392,2011,95351,Modesto,"13,218","386,513,232",29241.43
15722,15260,2011,94611,Oakland,"19,671","2,733,864,619",138979.44
15723,15243,2011,93445,Oceano,"2,429","85,953,364",35386.32
15724,15813,2011,95323,Hickman,538,"28,976,663",53859.97
15725,15478,2011,90262,Lynwood,"25,399","711,618,897",28017.6
15726,15221,2011,92863,Orange,802,"51,568,499",64299.87
15727,15563,2011,90019,Los Angeles,"27,374","1,106,539,483",40423.01
15728,15634,2011,93246,Lemoore,80,"1,385,107",17313.84
15729,14835,2011,92165,San Diego,267,"8,172,919",30610.18
15730,15082,2011,94956,Point Reyes Station,835,"50,907,737",60967.35
15731,15666,2011,93240,LakeIsaBella,"1,879","73,983,994",39374.13
15732,15353,2011,95039,Moss Landing,773,"33,311,723",43094.08
15733,14850,2011,92164,San Diego,25,"1,139,429",45577.16
15734,15061,2011,93651,Prather,822,"52,344,596",63679.56
15735,15391,2011,95353,Modesto,388,"14,958,897",38553.86
15718,16033,2011,93223,Farmersville,"3,281","84,620,172",25790.97
15716,14676,2011,94903,San Rafael,"14,071","1,228,001,793",87271.82
15737,16274,2011,95925,Challenge,100,"4,009,882",40098.82
15715,14955,2011,95829,Sacramento,"10,542","606,625,421",57543.67
15698,14691,2011,94402,San Mateo,"12,570","1,802,466,854",143394.34
15699,14693,2011,91118,San Marino,202,"14,873,792",73632.63
15700,15932,2011,92835,Fullerton,"11,270","936,182,676",83068.56
15701,14807,2011,94159,San Francisco,287,"18,017,048",62777.17
15702,14923,2011,95835,Sacramento,"15,103","994,204,281",65828.26
15703,16207,2011,94520,Concord,"15,748","495,285,261",31450.68
15704,14704,2011,93954,San Lucas,101,"4,440,005",43960.45
15705,15515,2011,90041,Los Angeles,"12,341","689,702,071",55887.05
15706,14820,2011,92170,San Diego,318,"11,807,856",37131.62
15707,15404,2011,91395,Mission Hills,145,"6,488,523",44748.43
15708,14938,2011,95826,Sacramento,"15,472","705,130,653",45574.63
15709,14723,2011,95127,San Jose,"27,300","1,326,742,145",48598.61
15710,15960,2011,93650,Fresno,"1,418","44,211,316",31178.64
15711,16254,2011,91910,Chula Vista,"32,744","1,511,802,969",46170.38
15712,15232,2011,93023,Ojai,"8,938","632,530,650",70768.7
15713,14839,2011,92147,San Diego,18,"269,917",14995.39
15714,15348,2011,96067,Mount Shasta,"3,337","160,926,710",48224.97
15736,14681,2011,94964,San Quentin,202,"15,818,050",78307.18
15738,16048,2011,95627,Esparto,"1,497","65,076,212",43471.08
15778,15041,2011,92067,Rancho Santa Fe,"5,580","1,690,021,983",302871.32
15759,15783,2011,96047,Igo,337,"16,368,434",48571.02
15761,14863,2011,92150,San Diego,"1,033","70,597,876",68342.57
15762,15915,2011,95633,Garden Valley,"1,293","62,471,554",48315.2
15763,15885,2011,95943,Glenn,371,"34,305,872",92468.66
15764,15204,2011,93647,Orosi,"3,777","85,170,218",22549.7
15765,16147,2011,96108,Davis Creek,35,"1,299,977",37142.2
15766,14918,2011,95368,Salida,"5,359","249,586,747",46573.38
15767,14686,2011,94806,San Pablo,"24,161","987,634,714",40877.23
15768,15072,2011,93043,Port Hueneme Cbc Base,17,"450,816",26518.59
15769,15300,2011,95724,Norden,31,"1,448,481",46725.19
15770,16087,2011,95762,El Dorado Hills,"16,732","1,914,540,644",114423.9
15771,14730,2011,95119,San Jose,"4,543","349,191,155",76863.56
15772,15050,2011,95741,Rancho Cordova,688,"31,669,538",46031.31
15773,15798,2011,96044,Hornbrook,332,"12,110,894",36478.6
15774,16162,2011,95534,Cutten,196,"10,033,611",51191.89
15775,14671,2011,92173,San Ysidro,"18,770","484,583,739",25816.93
15776,15104,2011,92372,Pinon Hills,"1,845","82,800,256",44878.19
15777,15595,2011,90802,Long Beach,"18,243","844,664,937",46300.77
15760,14940,2011,95815,Sacramento,"7,752","238,225,881",30730.89
15758,16179,2011,91723,CoVina,"8,144","354,632,105",43545.2
16135,15789,2011,92646,Huntington Beach,"27,256","1,978,855,063",72602.55
15757,14777,2011,94142,San Francisco,617,"20,676,058",33510.63
15740,15502,2011,90048,Los Angeles,"13,169","1,129,832,062",85794.83
15741,15784,2011,92549,Idyllwild,"1,643","73,011,108",44437.68
15742,15431,2011,94026,Menlo Park,808,"162,419,607",201014.37
15743,16279,2011,95924,Cedar Ridge,724,"35,020,878",48371.38
15744,14945,2011,95816,Sacramento,"9,751","473,239,741",48532.43
15745,16047,2011,92332,Essex,24,"1,072,123",44671.79
15746,15402,2011,92692,Mission Viejo,"22,063","1,876,239,768",85040.1
15747,15534,2011,90040,Los Angeles,"5,121","179,359,372",35024.29
15748,15485,2011,93249,Lost Hills,"1,133","30,014,592",26491.26
15749,15236,2011,92052,Oceanside,767,"29,710,578",38736.09
15750,15370,2011,93021,Moorpark,"16,270","1,162,782,508",71467.89
15751,15238,2011,92057,Oceanside,"22,763","1,137,092,819",49953.56
15752,14950,2011,95821,Sacramento,"13,540","635,184,253",46911.69
15753,16194,2011,92879,Corona,"18,918","855,030,058",45196.64
15754,15617,2011,95240,Lodi,"16,166","626,325,269",38743.37
15755,16062,2011,92024,Encinitas,"24,147","2,338,451,976",96842.34
15756,14718,2011,95155,San Jose,193,"17,522,107",90788.12
16931,16574,2011,95511,Alderpoint,85,"3,895,663",45831.33
16283,15654,2011,93536,Lancaster,"25,217","1,477,132,990",58576.87
16933,16515,2011,90702,Artesia,319,"14,442,911",45275.58
16344,15091,2011,90296,Playa Del Rey,113,"8,201,248",72577.42
16346,15069,2011,93258,Porterville,"2,402","65,086,914",27096.97
16347,14695,2011,92078,San Marcos,"17,687","1,223,807,826",69192.5
16348,15626,2011,93543,Littlerock,"4,583","164,001,222",35784.69
16349,15609,2011,93437,Lompoc,551,"13,250,840",24048.71
16350,15756,2011,92602,Irvine,"9,525","873,839,648",91741.7
16351,14827,2011,92129,San Diego,"22,534","1,925,303,219",85439.92
16352,15494,2011,93635,Los Banos,"14,600","492,012,089",33699.46
16353,14921,2011,95851,Sacramento,102,"9,613,112",94246.2
16354,14805,2011,94133,San Francisco,"13,875","1,293,283,766",93209.64
16355,15888,2011,91741,Glendora,"11,868","961,698,835",81032.93
16356,14689,2011,94404,San Mateo,"16,698","1,848,765,271",110717.77
16357,16205,2011,95228,Copperopolis,"1,692","97,227,840",57463.26
16358,16054,2011,92029,Escondido,"8,443","690,771,978",81815.94
16359,14710,2011,92675,San Juan Capistrano,"15,559","1,287,608,152",82756.49
16360,15477,2011,92358,Lytle Creek,305,"11,590,661",38002.17
16361,16252,2011,91911,Chula Vista,"35,494","1,343,254,381",37844.55
16362,16039,2011,94978,Fairfax,349,"17,192,154",49261.19
16345,15492,2011,95031,Los Gatos,930,"93,317,219",100341.1
16343,16237,2011,95424,ClearLakePark,187,"5,162,809",27608.6
16936,16530,2011,95703,Applegate,744,"38,900,614",52285.77
16342,15939,2011,93725,Fresno,"8,341","245,031,716",29376.78
16325,15375,2011,91754,Monterey Park,"16,492","792,585,223",48058.77
16326,14873,2011,92135,San Diego,64,"1,228,275",19191.8
16327,15820,2011,95638,Herald,930,"51,968,797",55880.43
16328,16273,2011,91311,Chatsworth,"17,533","1,273,873,929",72655.79
16329,15459,2011,95337,Manteca,"12,501","660,798,771",52859.67
16330,14946,2011,95841,Sacramento,"7,530","285,915,081",37970.13
16331,15775,2011,92202,Indio,"2,002","55,640,947",27792.68
16332,15792,2011,92615,Huntington Beach,547,"28,451,626",52013.94
16333,14810,2011,94143,San Francisco,20,"3,630,361",181518.05
16334,14959,2011,92382,Running Springs,"2,074","104,118,844",50201.95
16335,16007,2011,92339,Forest Falls,402,"22,052,920",54858.01
16336,15658,2011,90715,Lakewood,"8,727","380,306,252",43578.12
16337,15279,2011,90651,Norwalk,414,"13,927,926",33642.33
16338,15411,2011,95035,Milpitas,"29,961","2,187,762,783",73020.35
16339,16171,2011,93432,Creston,637,"34,289,368",53829.46
16340,15106,2011,95364,Pinecrest,82,"4,170,517",50859.96
16341,14974,2011,95677,Rocklin,"10,974","675,404,684",61545.9
16363,15064,2011,95469,Potter Valley,732,"31,396,895",42891.93
16364,15513,2011,90009,Los Angeles,"1,086","56,350,395",51888.02
16365,14849,2011,92131,San Diego,"15,138","1,809,421,734",119528.45
16366,15962,2011,93755,Fresno,406,"27,813,743",68506.76
16387,14898,2011,92408,San Bernardino,"4,467","144,968,180",32453.14
16388,14901,2011,92401,San Bernardino,535,"12,590,628",23533.88
16389,14953,2011,95834,Sacramento,"10,687","527,428,028",49352.3
16390,14785,2011,94130,San Francisco,822,"28,770,468",35000.57
16391,15577,2011,90066,Los Angeles,"27,699","1,904,304,124",68749.92
16392,15460,2011,95336,Manteca,"17,417","820,993,208",47137.46
16393,14795,2011,94121,San Francisco,"21,945","1,892,362,467",86232.06
16394,16022,2011,95435,Finley,248,"6,268,253",25275.21
16395,15973,2011,93791,Fresno,30,"2,056,847",68561.57
16396,15000,2011,92378,Rimforest,288,"13,607,045",47246.68
16397,16154,2011,94526,Danville,"15,564","2,133,149,073",137056.61
16398,15165,2011,92060,Palomar Mountain,138,"5,655,637",40982.88
16399,14927,2011,95828,Sacramento,"21,574","786,939,934",36476.31
16400,15017,2011,95470,Redwood Valley,"2,552","113,753,943",44574.43
16401,14738,2011,95148,San Jose,"19,964","1,350,486,882",67646.11
16402,15466,2011,90263,Malibu,84,"2,776,192",33049.9
16403,14854,2011,92175,San Diego,297,"11,380,739",38318.99
16386,14766,2011,94963,San Geronimo,318,"42,414,786",133379.83
16385,14985,2011,92503,Riverside,"32,537","1,411,744,820",43388.91
16384,14869,2011,92138,San Diego,"1,390","75,317,284",54185.1
16374,15526,2011,90049,Los Angeles,"19,212","4,700,723,164",244676.41
16367,16186,2011,92626,Costa Mesa,"23,330","1,509,256,638",64691.67
16368,14842,2011,92198,San Diego,597,"43,795,649",73359.55
16369,14678,2011,94912,San Rafael,824,"41,017,721",49778.79
16370,15807,2011,95024,Hollister,"1,254","45,206,428",36049.78
16371,15081,2011,95726,Pollock Pines,"3,438","170,693,889",49649.18
16372,15907,2011,95441,Geyserville,"1,197","61,221,651",51145.91
16373,15449,2011,95654,Martell,20,"772,353",38617.65
16375,14932,2011,95832,Sacramento,"3,721","106,713,239",28678.65
16383,16095,2011,92020,El Cajon,"21,882","1,051,030,540",48031.74
16376,15524,2011,90101,Los Angeles,10,"198,365",19836.5
16377,16139,2011,95316,Denair,"2,738","139,391,167",50909.85
16378,15032,2011,96099,Redding,"1,050","61,737,523",58797.64
16379,15262,2011,94612,Oakland,"6,835","315,596,999",46173.66
16380,15394,2011,95352,Modesto,390,"-12,597,538",-32301.38
16381,15223,2011,93255,Onyx,160,"6,637,098",41481.86
16382,14964,2011,94957,Ross,"1,163","468,875,442",403160.31
16324,15704,2011,94020,La Honda,751,"76,778,563",102235.1
16323,14741,2011,95157,San Jose,387,"16,761,100",43310.34
16322,15195,2011,93032,Oxnard,486,"16,372,225",33687.71
16280,15445,2011,95955,Maxwell,629,"42,919,963",68235.24
16262,15605,2011,90808,Long Beach,"18,726","1,352,049,457",72201.72
16263,15760,2011,92697,Irvine,27,"1,515,590",56132.96
16264,14917,2011,93915,Salinas,"1,561","39,491,127",25298.61
16265,14817,2011,92186,San Diego,18,"-39,715,743",-2206430.17
16266,15311,2011,92663,Newport Beach,"11,344","1,172,798,245",103384.89
16267,15010,2011,93261,Richgrove,"1,154","28,089,231",24340.75
16268,15049,2011,91701,Rancho Cucamonga,"17,916","1,074,429,686",59970.4
16269,14845,2011,92110,San Diego,"11,431","652,369,412",57070.2
16270,14714,2011,95113,San Jose,"1,038","93,621,730",90194.34
16271,14773,2011,94172,San Francisco,46,"1,921,697",41776.02
16272,15291,2011,91606,North Hollywood,"18,741","594,150,222",31703.23
16273,15060,2011,95970,Princeton,251,"15,459,814",61592.88
16274,14830,2011,92113,San Diego,"17,208","438,042,349",25455.74
16275,14798,2011,94116,San Francisco,"22,391","1,674,260,249",74773.8
16276,15903,2011,95232,Glencoe,130,"4,990,910",38391.62
16277,16182,2011,95615,Courtland,408,"17,602,095",43142.39
16278,15390,2011,93502,Mojave,182,"7,016,584",38552.66
16261,16140,2011,95315,Delhi,"4,239","136,537,845",32209.92
16260,16167,2011,90231,Culver City,578,"31,521,799",54535.98
16259,14685,2011,90731,San Pedro,"24,005","1,098,810,980",45774.25
16249,15622,2011,95334,Livingston,"6,066","182,246,452",30043.93
16242,15985,2011,94537,Fremont,515,"25,654,116",49813.82
16243,15247,2011,94602,Oakland,"13,270","966,447,058",72829.47
16244,15912,2011,90249,Gardena,"12,431","506,932,952",40779.74
16245,15358,2011,95038,Morgan Hill,"1,030","57,871,326",56185.75
16246,15620,2011,95237,Lockeford,"1,633","74,535,130",45643.07
16247,15472,2011,93637,Madera,"13,889","523,201,928",37670.24
16248,16044,2011,95501,Eureka,"8,012","299,035,991",37323.51
16250,15176,2011,93550,Palmdale,"25,029","816,784,228",32633.51
16258,15721,2011,93631,Kingsburg,"6,605","377,457,556",57147.25
16251,14978,2011,92516,Riverside,427,"21,694,157",50805.99
16252,16135,2011,92240,Desert Hot Springs,"11,420","330,882,965",28973.99
16253,16000,2011,95437,Fort Bragg,"6,012","223,932,489",37247.59
16254,15555,2011,90031,Los Angeles,"15,340","452,636,625",29506.95
16255,15407,2011,95553,Miranda,284,"8,574,695",30192.59
16256,14699,2011,93405,San Luis Obispo,"7,187","456,796,822",63558.76
16257,14963,2011,95975,Rough And Ready,765,"32,624,700",42646.67
16279,15077,2011,91769,Pomona,738,"23,939,927",32438.93
16281,15440,2011,95652,Mcclellan,138,"5,272,168",38204.12
16321,16101,2011,93219,Earlimart,"3,267","70,405,002",21550.35
16282,14682,2011,90733,San Pedro,452,"21,060,694",46594.46
16304,15967,2011,93771,Fresno,33,"2,004,911",60754.88
16305,15852,2011,95446,Guerneville,"2,186","97,262,508",44493.37
16306,15736,2011,96048,Junction City,254,"8,618,237",33930.07
16307,15137,2011,92369,Patton,239,"14,589,500",61043.93
16308,15871,2011,95945,Grass Valley,"10,226","466,053,298",45575.33
16309,16266,2011,95926,Chico,"12,984","595,205,684",45841.47
16310,15422,2011,95346,Mi Wuk Village,541,"23,482,517",43405.76
16311,14931,2011,95831,Sacramento,"19,996","1,272,420,408",63633.75
16312,15042,2011,92091,Rancho Santa Fe,570,"137,090,066",240508.89
16313,16172,2011,92325,Crestline,"3,958","184,334,674",46572.68
16314,15558,2011,90014,Los Angeles,"3,322","165,883,623",49934.87
16315,15491,2011,95032,Los Gatos,"12,438","2,071,648,312",166557.99
16316,15343,2011,94041,Mountain View,"7,004","809,764,212",115614.54
16317,15005,2011,94804,Richmond,"16,562","708,421,244",42773.89
16318,15968,2011,93727,Fresno,"23,700","959,975,875",40505.31
16319,15208,2011,94563,Orinda,"8,902","1,917,970,841",215453.93
16320,16103,2011,95714,Dutch Flat,155,"7,292,500",47048.39
16303,15588,2011,95650,Loomis,"5,871","448,858,296",76453.47
16302,16099,2011,92650,East Irvine,44,"1,416,596",32195.36
16301,15953,2011,93708,Fresno,50,"1,880,738",37614.76
16291,14778,2011,94118,San Francisco,"20,454","2,747,064,805",134304.53
16284,16217,2011,90221,Compton,"19,717","532,508,629",27007.59
16285,14667,2011,92735,Santa Ana,208,"11,046,407",53107.73
16286,14734,2011,95130,San Jose,"5,938","503,507,638",84794.15
16287,15689,2011,91746,La Puente,"12,600","467,799,372",37126.93
16288,16150,2011,95616,Davis,"14,736","1,083,429,289",73522.62
16289,15227,2011,96146,Olympic Valley,679,"39,871,797",58721.35
16290,14949,2011,95814,Sacramento,"3,692","175,737,463",47599.53
16292,14717,2011,95122,San Jose,"23,161","753,304,946",32524.72
16300,15326,2011,95958,Nelson,38,"1,378,689",36281.29
16293,15573,2011,90010,Los Angeles,"2,160","348,642,346",161408.49
16294,15037,2011,93653,Raymond,401,"20,188,306",50344.9
16295,14894,2011,92404,San Bernardino,"19,363","644,070,558",33262.95
16296,14905,2011,94960,San Anselmo,"6,931","872,752,113",125920.09
16297,15092,2011,96076,Platina,51,"1,905,405",37360.88
16298,15169,2011,94306,Palo Alto,"13,034","2,146,767,892",164705.22
16299,14866,2011,92168,San Diego,532,"23,216,280",43639.62
16404,15096,2011,92870,Placentia,"23,306","1,361,290,880",58409.46
16405,15994,2011,92708,Fountain Valley,"26,150","1,663,185,536",63601.74
16406,16220,2011,95310,Columbia,"1,038","44,787,813",43148.18
16527,16075,2011,95431,Eldridge,104,"5,637,111",54202.99
16509,16026,2011,95629,Fiddletown,374,"20,963,597",56052.4
16510,15599,2011,90853,Long Beach,325,"16,549,489",50921.5
16511,15013,2011,91337,Reseda,333,"16,114,145",48390.83
16512,14742,2011,95117,San Jose,"13,154","807,021,833",61351.82
16513,15594,2011,90810,Long Beach,"15,182","552,641,884",36401.13
16514,15668,2011,92630,LakeForest,"28,535","1,744,227,437",61125.9
16515,15582,2011,94023,Los Altos,480,"141,543,050",294881.35
16516,15843,2011,90710,Harbor City,"11,049","509,567,875",46118.91
16517,14968,2011,91770,Rosemead,"27,084","1,019,977,561",37659.78
16518,16122,2011,95229,Douglas Flat,20,"-1,138,343",-56917.15
