,ID,Year,Zip Code,City,Returns,CA AGI,Avg Income
18779,18377,2010,96032,Fort Jones,889,"31,307,177",35216.17
17877,16672,2010,95736,Weimar,674,"32,846,439",48733.59
17881,16914,2010,95476,Sonoma,"14,620","993,370,824",67946.02
17882,16683,2010,94597,Walnut Creek,"10,711","820,510,537",76604.48
17884,18339,2010,93716,Fresno,41,"996,065",24294.27
17886,17526,2010,91117,Pasadena,285,"35,583,572",124854.64
17888,17013,2010,95054,Santa Clara,"10,788","1,103,405,348",102280.81
17898,16850,2010,91352,Sun Valley,"18,774","11,828,763",630.06
17889,16700,2010,96135,Vinton,40,"1,146,166",28654.15
17890,17068,2010,92079,San Marcos,824,"667,286,166",809813.31
17891,17063,2010,94403,San Mateo,"19,381","1,742,231,698",89893.8
17893,17277,2010,93450,San Ardo,243,"213,549,228",878803.41
17894,17840,2010,90267,Manhattan Beach,561,"41,234,807",73502.33
17896,17312,2010,95842,Sacramento,"11,893","421,370,602",35430.14
17897,17773,2010,95354,Modesto,"8,180","320,760,527",39212.78
17925,17114,2010,95139,San Jose,"2,958","230,982,260",78087.31
17926,16966,2010,95071,Saratoga,165,"11,505,397",69729.68
17927,16628,2010,90748,Wilmington,542,"17,598,063",32468.75
17962,17117,2010,95119,San Jose,"4,292","322,846,895",75220.62
17953,17860,2010,96118,Loyalton,570,"23,667,579",41522.07
17954,16714,2010,93004,Ventura,"12,339","55,090,352",4464.73
17955,17115,2010,95159,San Jose,819,"31,427,941",38373.55
17956,16692,2010,92083,Vista,"13,715","836,795,849",61013.19
17958,17249,2010,92190,San Diego,128,"7,449,804",58201.59
17959,17232,2010,92119,San Diego,"10,917","864,348,059",79174.5
17960,17379,2010,95974,Richvale,158,"14,060,079",88987.84
17964,17511,2010,93553,Pearblossom,738,"515,342,009",698295.41
17928,17591,2010,92857,Orange,173,"9,973,321",57649.25
64,17920,2010,90050,Los Angeles,224,"7,748,726",34592.53
17966,17828,2010,94940,Marshall,105,"4,554,911",43380.1
17967,17677,2010,95724,Norden,41,"688,324",16788.39
63,17919,2010,90033,Los Angeles,"15,520","391,655,781",25235.55
17969,17100,2010,95124,San Jose,"21,000","1,919,523,972",91405.9
17970,17875,2010,90024,Los Angeles,"15,289","3,123,351,055",204287.47
17971,17662,2010,91328,Northridge,232,"765,511",3299.62
17952,17562,2010,92211,Palm Desert,"10,841","561,785,635",51820.46
17951,16597,2010,94599,Yountville,"1,630","106,779,449",65508.86
17950,16729,2010,93563,ValYermo,42,"23,185,752",552041.71
17949,17794,2010,94941,Mill Valley,"14,728","2,663,863,204",180870.67
17929,16831,2010,96148,Tahoe Vista,364,"18,007,485",49471.11
17930,17726,2010,96067,Mount Shasta,"3,360","144,336,073",42957.16
17931,17724,2010,95246,Mountain Ranch,783,"33,587,675",42896.14
17932,16818,2010,92589,Temecula,"1,226","111,694,796",91105.05
17934,17327,2010,95814,Sacramento,"3,762","163,687,321",43510.72
17935,16998,2010,90670,Santa Fe Springs,"6,720","2,931,435",436.23
17937,17443,2010,93260,Posey,75,"60,879,340",811724.53
17938,17896,2010,90040,Los Angeles,"5,038","168,466,588",33439.18
17939,17082,2010,92693,San Juan Capistrano,357,"1,421,317,028",3981280.19
17941,17398,2010,94063,Redwood City,"12,106","1,252,514,548",103462.3
17942,17415,2010,96123,Ravendale,28,"601,161",21470.04
17945,17630,2010,94603,Oakland,"11,526","384,785,242",33384.11
17946,17281,2010,95564,Samoa,150,"4,635,469",30903.13
17947,16902,2010,91030,South Pasadena,"11,908","394,015,649",33088.31
17948,17034,2010,92704,Santa Ana,"35,640","13,049,010",366.13
18054,16746,2010,95485,Upper Lake,954,"27,834,335",29176.45
18056,17411,2010,95569,Redcrest,89,"2,753,779",30941.34
18285,18599,2010,92324,Colton,"20,745","741,005,674",35719.72
18199,18456,2010,95433,El Verano,486,"19,557,648",40242.07
18189,18794,2010,92225,Blythe,"4,903","199,218,888",40632.04
18191,18419,2010,94978,Fairfax,371,"17,598,587",47435.54
18193,18863,2010,93309,Bakersfield,"22,116","882,890,234",39920.88
18194,18369,2010,94555,Fremont,"13,756","1,219,082,732",88621.89
18195,18135,2010,92612,Irvine,"10,384","945,656,209",91068.59
18196,18842,2010,90201,Bell,"34,256","887,190,127",25898.82
18198,18678,2010,90746,Carson,"12,199","1,085,107,070",88950.49
18200,18567,2010,92626,Costa Mesa,"22,817","1,320,573,530",57876.74
18187,18932,2010,92809,Anaheim,259,"1,294,052,907",4996343.27
18202,17989,2010,90717,Lomita,"9,844","149,395,960",15176.35
18206,18382,2010,96031,Forks Of Salmon,39,"861,546",22090.92
18207,18253,2010,92313,Grand Terrace,"5,155","259,220,549",50285.27
18209,18309,2010,92831,Fullerton,"13,968","128,675,165",9212.14
18210,18878,2010,92309,Baker,288,"7,321,038",25420.27
18211,18071,2010,90639,La Mirada,70,"1,107,188,644",15816980.63
18213,18424,2010,95502,Eureka,"1,590","65,793,228",41379.39
18188,18150,2010,90309,Inglewood,155,"7,273,464",46925.57
18186,18529,2010,95617,Davis,"1,022","67,583,157",66128.33
18154,17296,2010,95827,Sacramento,"8,818","341,727,627",38753.42
18168,18925,2010,92804,Anaheim,"33,296","603,691,607",18131.05
18156,17254,2010,92109,San Diego,"24,391","594,275,782",24364.55
18157,18546,2010,90231,Culver City,550,"27,995,232",50900.42
18158,18793,2010,94922,Bodega,202,"12,711,666",62929.04
18159,17970,2010,90802,Long Beach,"17,351","643,308,254",37076.15
18161,18937,2010,92801,Anaheim,"24,861","1,145,775,289",46087.26
18164,18710,2010,96015,Canby,148,"6,095,311",41184.53
18167,18530,2010,95618,Davis,"9,642","845,895,772",87730.32
18170,18266,2010,91741,Glendora,"11,611","587,015,601",50556.85
18185,18234,2010,95445,Gualala,"1,339","65,811,557",49149.78
18172,18039,2010,90715,Lakewood,"8,552","23,539,709",2752.54
18175,18661,2010,93430,Cayucos,"1,523","1,886,908",1238.94
18176,18002,2010,94550,Livermore,"21,024","1,909,636,718",90831.27
18178,18380,2010,95437,Fort Bragg,"6,140","212,115,933",34546.57
18181,18248,2010,92341,Green Valley Lake,145,"6,233,061",42986.63
18183,18747,2010,94010,Burlingame,"20,040","1,366,737,576",68200.48
18184,18810,2010,96011,Big Bend,51,"1,140,536",22363.45
18215,18483,2010,95714,Dutch Flat,163,"7,582,698",46519.62
18216,18663,2010,92235,Cathedral City,"1,055","28,769,342",27269.52
18217,18906,2010,91066,Arcadia,421,"11,111,921",26394.11
18269,17957,2010,90047,Los Angeles,"20,660","652,291,337",31572.67
18254,18578,2010,92877,Corona,477,"1,327,814,302",2783677.78
18256,18103,2010,93930,King City,"6,102","234,298,780",38397.05
18257,18498,2010,90241,Downey,"18,065","807,027,182",44673.52
18259,18942,2010,95002,Alviso,921,"47,156,697",51201.63
18260,18762,2010,93427,Buellton,"2,672","22,329,469",8356.84
18267,18286,2010,95441,Geyserville,"1,219","59,261,796",48615.09
18268,18285,2010,95021,Gilroy,"1,448","54,347,329",37532.69
18272,18434,2010,92029,Escondido,"8,426","13,471,526",1598.8
18220,18016,2010,91945,Lemon Grove,"10,323","416,054,844",40303.68
18273,18451,2010,95758,ElkGrove,"24,892","1,475,350,809",59270.08
18274,18043,2010,95453,Lakeport,"4,286","181,578,178",42365.42
18275,18401,2010,93622,Firebaugh,"3,541","7,667,886",2165.46
18277,18698,2010,95607,Capay,118,"8,317,230",70485.0
18278,18616,2010,95423,ClearLakeOaks,"1,240","36,124,837",29132.93
18280,18373,2010,93625,Fowler,"2,825","13,354,122",4727.12
18282,18715,2010,95011,CampBell,650,"38,848,228",59766.5
18253,18170,2010,92647,Huntington Beach,"25,482","1,470,060,959",57690.17
18252,18515,2010,92241,Desert Hot Springs,"2,326","66,237,868",28477.16
18250,18412,2010,95230,Farmington,339,"10,926,916",32232.79
18249,18556,2010,95013,Coyote,90,"4,666,352",51848.36
18221,18584,2010,94527,Concord,10,"1,914,365,509",191436550.9
18222,18631,2010,91921,Chula Vista,482,"28,561,458",59256.14
18224,18118,2010,93928,Jolon,100,"152,743,936",1527439.36
18225,18177,2010,96044,Hornbrook,339,"12,026,725",35477.06
18226,18969,2010,95220,Acampo,"2,847","160,391,831",56337.14
18230,18895,2010,95913,Artois,175,"9,080,283",51887.33
18233,18209,2010,94557,Hayward,124,"5,093,573",41077.2
18235,18642,2010,95309,Chinese Camp,87,"3,362,891",38653.92
18238,18774,2010,92823,Brea,"1,547","1,032,453,676",667390.87
18240,18350,2010,93715,Fresno,40,"1,939,018",48475.45
18241,18021,2010,95333,Le Grand,994,"40,838,562",41085.07
18242,18148,2010,90306,Inglewood,106,"4,099,401",38673.59
18245,18280,2010,91203,Glendale,"6,021","213,608,143",35477.19
18247,18779,2010,93426,Bradley,465,"70,201,893",150971.81
18248,18341,2010,93792,Fresno,27,"3,433,612",127170.81
18155,17699,2010,92365,Newberry Springs,725,"25,567,371",35265.34
18152,17164,2010,94158,San Francisco,"2,189","15,179,915",6934.63
18057,17543,2010,92266,Palo Verde,82,"2,510,297",30613.38
18093,17581,2010,93647,Orosi,"3,550","84,010,134",23664.83
18078,17005,2010,91350,Santa Clarita,"14,418","710,997,572",49313.19
18079,17104,2010,95160,San Jose,239,"35,282,597",147625.93
18085,17132,2010,95155,San Jose,208,"12,689,220",61005.87
18087,17879,2010,90068,Los Angeles,"11,717","1,126,553,255",96146.9
18088,17264,2010,92402,San Bernardino,360,"11,693,011",32480.59
18090,17713,2010,92563,Murrieta,"20,210","17,767,561",879.15
18091,17286,2010,93905,Salinas,"26,733","560,082,962",20951.0
18095,16973,2010,95409,Santa Rosa,"12,574","796,227,393",63323.32
18076,17274,2010,92408,San Bernardino,"4,367","140,688,734",32216.33
18096,16724,2010,91404,Van Nuys,127,"614,058,158",4835103.61
18097,17153,2010,94172,San Francisco,61,"15,623,164",256117.44
18098,17787,2010,93641,Miramonte,162,"103,217,098",637142.58
18099,17681,2010,93444,Nipomo,"8,236","25,214,479",3061.5
18100,17402,2010,90277,Redondo Beach,"19,187","1,763,999,354",91937.22
18101,16783,2010,95376,Tracy,"19,693","965,040,269",49004.23
18102,16651,2010,92281,Westmorland,796,"26,840,083",33718.7
18077,17782,2010,92692,Mission Viejo,"21,994","39,013,605",1773.83
18075,17190,2010,92114,San Diego,"25,667","929,482,797",36213.15
18150,16990,2010,90406,Santa Monica,847,"207,335,086",244787.59
18065,17819,2010,96056,Mcarthur,587,"22,402,272",38164.01
18058,17550,2010,94302,Palo Alto,415,"2,881,460,576",6943278.5
18059,16857,2010,94585,SuiSun City,"11,632","583,045,533",50124.27
18060,17434,2010,95972,Rackerby,81,"2,350,842",29022.74
18061,16709,2010,95253,Victor,374,"9,229,370",24677.46
18062,17814,2010,95722,Meadow Vista,"2,175","162,146,966",74550.33
18063,17142,2010,91778,San Gabriel,561,"20,156,548",35929.68
18064,17666,2010,91605,North Hollywood,"21,650","595,173,499",27490.69
18066,16878,2010,95208,Stockton,398,"19,434,362",48830.06
18074,16741,2010,91385,Valencia,157,"27,221,900",173387.9
18067,17660,2010,91330,Northridge,22,"1,093,985,829",49726628.59
18068,17864,2010,93412,Los Osos,476,"348,436",732.01
18069,17301,2010,95819,Sacramento,"8,503","672,144,658",79047.94
18070,16810,2010,92274,Thermal,"5,731","157,295,651",27446.46
18071,16926,2010,95683,Sloughhouse,"2,888","263,736,294",91321.43
18072,17832,2010,90292,Marina Del Rey,"12,557","1,195,877,928",95235.96
18073,17639,2010,94624,Oakland,125,"3,573,280",28586.24
18103,16889,2010,94305,Stanford,"3,482","899,139,132",258224.91
18106,17613,2010,92058,Oceanside,"10,547","23,272,052",2206.51
18109,17888,2010,90071,Los Angeles,627,"154,372,881",246208.74
18140,17370,2010,95366,Ripon,"6,867","450,937,974",65667.39
18133,17057,2010,90734,San Pedro,187,"22,101,899",118191.97
18134,16842,2010,94586,Sunol,538,"51,960,885",96581.57
18135,17698,2010,91319,Newbury Park,279,"1,693,870,325",6071219.8
18136,16921,2010,92075,Solana Beach,"6,633","1,106,690,284",166846.12
18137,17037,2010,92702,Santa Ana,422,"1,268,663",3006.31
18138,16958,2010,93955,Seaside,"12,399","308,275,540",24862.94
18139,16773,2010,96160,Truckee,"2,375","119,106,329",50150.03
18141,17486,2010,95664,Pilot Hill,584,"34,826,865",59635.04
18110,16604,2010,93670,Yettem,73,"4,436,786",60777.89
18142,17731,2010,95039,Moss Landing,745,"31,915,447",42839.53
18144,16874,2010,95213,Stockton,439,"17,142,774",39049.6
18145,17750,2010,91021,Montrose,186,"516,865,987",2778849.39
18146,16778,2010,95570,Trinidad,"1,091","49,991,038",45821.3
18147,16736,2010,94591,Vallejo,"23,402","1,363,511,787",58264.75
18148,17351,2010,92513,Riverside,594,"25,532,497",42984.0
18149,16646,2010,95589,Whitethorn,417,"12,056,095",28911.5
18132,17319,2010,95837,Sacramento,122,"14,249,357",116798.01
18131,17772,2010,95357,Modesto,"5,015","246,875,357",49227.39
18129,16825,2010,91980,Tecate,857,"151,997,851",177360.39
18128,17847,2010,95653,Madison,252,"8,208,128",32571.94
18111,16768,2010,93275,Tulare,706,"845,727,671",1197914.55
18112,17085,2010,95141,San Jose,20,"1,560,718",78035.9
18113,17602,2010,91764,Ontario,"20,149","669,875,734",33246.1
18114,16619,2010,95388,Winton,"4,240","118,742,916",28005.4
18116,16751,2010,94587,Union City,"30,344","1,875,083,126",61794.2
18117,17649,2010,92567,Nuevo,"3,326","531,969,781",159942.81
18118,17222,2010,92145,San Diego,266,"490,824",1845.2
18119,16636,2010,90608,Whittier,317,"15,413,204",48622.09
18121,17217,2010,92167,San Diego,420,"16,333,715",38889.8
18122,17291,2010,93915,Salinas,"1,629","722,873,444",443752.88
18123,17205,2010,92175,San Diego,346,"13,431,246",38818.63
18124,17466,2010,95668,Pleasant Grove,362,"26,001,409",71827.1
18125,16591,2010,92286,Yucca Valley,971,"36,958,475",38062.28
18126,17745,2010,94575,Moraga,53,"2,159,911",40753.04
18127,16941,2010,91423,Sherman Oaks,"16,198","25,783,650",1591.78
18777,18587,2010,94519,Concord,"8,282","752,024,636",90802.3
19568,18047,2010,92630,LakeForest,"28,008","1,708,756,028",61009.57
18781,18543,2010,93615,Cutler,"1,944","232,957,904",119834.31
19471,17941,2010,90038,Los Angeles,"11,814","371,244,484",31424.11
19435,18396,2010,95630,Folsom,"27,877","2,274,600,307",81594.16
19438,18660,2010,95421,Cazadero,573,"30,022,529",52395.34
19440,18792,2010,94923,Bodega Bay,690,"41,370,463",59957.19
19441,18119,2010,93528,Johannesburg,48,"47,456,739",988682.06
19444,18005,2010,95456,Littleriver,311,"13,022,703",41873.64
19446,18911,2010,95001,Aptos,999,"60,371,599",60432.03
19450,18269,2010,91226,Glendale,297,"1,155,297,440",3889890.37
19451,18745,2010,95527,Burnt Ranch,172,"4,427,070",25738.78
19453,18672,2010,95420,Caspar,87,"6,086,220",69956.55
19458,18489,2010,91917,Dulzura,366,"14,674,135",40093.27
19460,18600,2010,95613,Coloma,232,"10,486,771",45201.6
19461,18862,2010,93387,Bakersfield,355,"15,373,599",43305.91
19462,18714,2010,95008,CampBell,"21,450","1,749,804,075",81575.95
19464,18864,2010,93304,Bakersfield,"14,965","-6,860,915",-458.46
19465,18418,2010,94534,Fairfield,"15,688","1,243,498,299",79264.3
19466,18220,2010,96040,Hat Creek,114,"4,917,267",43133.92
19469,18797,2010,92317,Blue Jay,"1,757","100,996,760",57482.5
19434,18482,2010,96110,Eagleville,63,"1,406,569",22326.49
19433,18425,2010,95503,Eureka,"8,870","430,108,570",48490.26
19432,18804,2010,93606,Biola,675,"7,077,734",10485.53
19419,18264,2010,95943,Glenn,349,"27,154,899",77807.73
19407,18746,2010,96013,Burney,"1,552","63,962,949",41213.24
19409,18151,2010,90305,Inglewood,"7,138","343,492,373",48121.65
19410,18366,2010,94537,Fremont,559,"27,517,938",49227.08
19411,18132,2010,92617,Irvine,"3,182","802,436,013",252179.77
19412,18528,2010,95616,Davis,"15,049","1,084,502,320",72064.74
19414,18351,2010,93793,Fresno,22,"1,708,507",77659.41
19417,18000,2010,95334,Livingston,"5,650","177,684,306",31448.55
19420,18457,2010,92609,El Toro,492,"444,230,034",902906.57
19431,18589,2010,94524,Concord,422,"1,181,480,588",2799717.03
19421,18832,2010,94710,Berkeley,"3,120","171,968,919",55118.24
19422,18440,2010,91426,Encino,296,"2,878,893,268",9725990.77
19424,17988,2010,93438,Lompoc,746,"13,916,542",18654.88
19425,18383,2010,95436,Forestville,"2,660","123,424,694",46400.26
19426,18104,2010,95328,Keyes,"1,079","35,234,739",32654.99
19427,18572,2010,92625,Corona Del Mar,"7,021","1,173,757,735",167178.14
19430,18877,2010,93380,Bakersfield,418,"774,270,792",1852322.47
19470,18649,2010,95712,Chicago Park,311,"20,937,245",67322.33
19472,18205,2010,92342,Helendale,"2,389","123,763,249",51805.46
19403,18760,2010,90620,Buena Park,"19,766","3,168,271",160.29
19473,18963,2010,92536,Aguanga,"1,324","46,916,415",35435.36
19500,17909,2010,90013,Los Angeles,"3,222","240,375,361",74604.4
19501,17976,2010,90804,Long Beach,"15,812","567,698,766",35903.03
19502,18931,2010,92814,Anaheim,360,"5,474,162",15206.01
19504,18469,2010,94530,El Cerrito,"12,512","861,194,753",68829.5
19505,18191,2010,95467,Hidden Valley Lake,"1,962","108,458,024",55279.32
19506,18020,2010,93243,Lebec,591,"40,811,936",69055.73
19507,17959,2010,90010,Los Angeles,"2,146","190,808,612",88913.61
19508,18815,2010,90212,Beverly Hills,"8,173","2,373,165,818",290366.55
19509,18279,2010,91210,Glendale,158,"957,152,821",6057929.25
19510,18136,2010,92620,Irvine,"16,856","169,194",10.04
19511,18147,2010,90310,Inglewood,124,"3,867,106",31186.34
19512,18334,2010,93705,Fresno,"11,931","542,478,282",45467.96
19513,18411,2010,92333,Fawnskin,237,"10,497,482",44293.17
19514,18108,2010,95452,Kenwood,899,"81,910,599",91113.01
19515,18568,2010,94976,Corte Madera,256,"11,124,146",43453.7
19518,18830,2010,94712,Berkeley,232,"16,217,436",69902.74
19522,18379,2010,95538,Fort Dick,190,"10,540,243",55474.96
19498,18896,2010,90701,Artesia,"6,757","-109,341,391",-16181.94
19497,17924,2010,90079,Los Angeles,67,"2,979,895",44476.04
19496,18682,2010,95609,Carmichael,869,"40,088,288",46131.52
19484,18087,2010,95329,La Grange,923,"41,659,866",45135.28
19474,17927,2010,90029,Los Angeles,"15,442","443,129,243",28696.36
19477,18847,2010,95524,Bayside,960,"63,009,265",65634.65
19479,18159,2010,91932,ImperialBeach,"10,097","368,985,506",36544.07
19480,18059,2010,92652,Laguna Beach,858,"25,263,733",29444.91
19481,18553,2010,95312,Cressey,190,"6,004,055",31600.29
19482,18252,2010,95746,Granite Bay,"9,714","1,251,295,341",128813.6
19483,18291,2010,90249,Gardena,"12,083","491,871,343",40707.72
19485,17956,2010,90025,Los Angeles,"24,069","2,812,972,762",116871.19
19495,18687,2010,93923,Carmel,"4,983","194,579,250",39048.62
19486,18015,2010,91946,Lemon Grove,328,"13,548,698",41307.01
19487,18533,2010,94526,Danville,"15,244","86,075,526",5646.52
19488,18302,2010,95542,Garberville,890,"28,485,371",32006.03
19489,18072,2010,90637,La Mirada,419,"11,001,475",26256.5
19490,18040,2010,90714,Lakewood,415,"781,597,072",1883366.44
19493,18632,2010,91909,Chula Vista,346,"11,216,024",32416.25
19494,18319,2010,93718,Fresno,28,"1,116,172",39863.29
19405,18892,2010,93423,Atascadero,"1,473","668,885,281",454097.27
19402,18777,2010,95417,Branscomb,60,"1,857,015",30950.25
19270,17949,2010,90030,Los Angeles,108,"3,840,522",35560.39
19332,18271,2010,91204,Glendale,"6,116","519,781,525",84987.17
19302,18640,2010,91710,Chino,"30,097","1,221,147,099",40573.71
19306,18310,2010,92838,Fullerton,235,"9,863,676",41973.09
19309,18164,2010,95547,Hydesville,558,"27,704,458",49649.57
19311,18211,2010,94545,Hayward,"13,588","697,610,289",51340.17
19312,18894,2010,93203,Arvin,"7,645","43,879,969",5739.7
19313,17951,2010,90020,Los Angeles,"15,148","833,593,154",55029.92
19314,18954,2010,91801,Alhambra,"23,641","997,016,756",42173.21
19316,17968,2010,90832,Long Beach,111,"19,495,551",175635.59
19317,18100,2010,93631,Kingsburg,"6,349","238,923,167",37631.62
19318,18574,2010,92882,Corona,"26,102","1,374,443,891",52656.65
19322,18078,2010,92038,La Jolla,"1,070","10,910,705",10196.92
19323,18692,2010,92008,Carlsbad,"13,002","1,909,299,204",146846.58
19324,18083,2010,94020,La Honda,752,"180,601,363",240161.39
19325,18232,2010,91931,Guatay,179,"6,754,476",37734.5
19328,18342,2010,93714,Fresno,41,"2,586,784",63092.29
19329,17917,2010,90007,Los Angeles,"12,149","279,102,559",22973.29
19330,18939,2010,94503,American Canyon,"7,973","641,443,520",80451.97
19300,18855,2010,91706,Baldwin Park,"29,905","166,414,818",5564.78
19299,18228,2010,91745,Hacienda Heights,"24,186","1,052,960,626",43535.96
19296,17996,2010,95241,Lodi,"1,130","36,000,434",31858.79
19281,18541,2010,90630,Cypress,"22,020","443,582,989",20144.55
19272,18613,2010,96106,Clio,228,"14,636,481",64195.09
19273,18458,2010,94820,El Sobrante,436,"21,541,018",49406.0
19274,18904,2010,95521,Arcata,"6,363","251,055,801",39455.57
19275,18481,2010,93219,Earlimart,"2,862","11,359,929",3969.23
19276,18756,2010,91510,Burbank,699,"2,049,490",2932.03
19277,18591,2010,90222,Compton,"11,130","297,803,528",26756.83
19279,17964,2010,90721,Los Alamitos,39,"890,230,568",22826424.82
19282,18196,2010,90254,Hermosa Beach,"11,104","1,286,769,097",115883.38
19295,18872,2010,93312,Bakersfield,"21,090","1,193,627,279",56596.84
19284,18773,2010,92631,Brea,10,"336,951,650",33695165.0
19285,18606,2010,92236,Coachella,"14,153","387,022,789",27345.64
19286,18183,2010,92548,Homeland,"2,042","77,390,673",37899.45
19290,18051,2010,96115,LakeCity,52,"434,035",8346.83
19292,18608,2010,93612,Clovis,"12,846","1,111,701,168",86540.65
19293,18788,2010,91902,Bonita,"8,119","539,279,420",66421.9
19294,18315,2010,93794,Fresno,98,"1,889,255",19278.11
19331,18486,2010,95937,Dunnigan,537,"20,408,344",38004.36
19333,18618,2010,94517,Clayton,"5,981","6,672,899",1115.68
19401,17944,2010,90075,Los Angeles,194,"5,231,459",26966.28
19334,18403,2010,93016,Fillmore,670,"29,649,838",44253.49
19375,18501,2010,90240,Downey,"10,865","542,611,480",49941.23
19377,18953,2010,91803,Alhambra,"13,519","544,139,345",40249.97
19379,18765,2010,95918,Browns Valley,906,"54,192,973",59815.64
19380,17912,2010,90094,Los Angeles,"2,645","301,044,376",113816.4
19383,18628,2010,92323,Cima,17,"721,453",42438.41
19384,17973,2010,90801,Long Beach,985,"38,786,652",39377.31
19386,18076,2010,91942,La Mesa,"16,867","826,572,429",49005.3
19388,18879,2010,93603,Badger,74,"72,907,824",985240.86
19390,18287,2010,96035,Gerber,"1,006","32,880,915",32684.81
19391,18909,2010,95912,Arbuckle,"2,111","102,658,480",48630.26
19392,18215,2010,96041,Hayfork,737,"26,695,658",36222.06
19393,18347,2010,93745,Fresno,301,"1,102,387",3662.42
19394,18472,2010,92019,El Cajon,"17,857","1,013,535,150",56758.42
19396,18496,2010,96109,Doyle,299,"14,225,536",47577.04
19398,18513,2010,91765,Diamond Bar,"22,024","1,527,891,189",69373.92
19399,18044,2010,96051,Lakehead,462,"18,809,881",40714.03
19400,18398,2010,96111,Floriston,36,"1,241,274",34479.83
19372,18055,2010,92607,Laguna Niguel,488,"39,737,339",81428.97
19370,18514,2010,94528,Diablo,540,"177,047,932",327866.54
19369,18924,2010,92807,Anaheim,"16,963","987,477,957",58213.64
19347,18709,2010,91303,Canoga Park,"10,254","1,037,050,851",101136.22
19335,18741,2010,93206,Buttonwillow,831,"18,291,105",22010.96
19338,18364,2010,95231,French Camp,"1,425","45,990,054",32273.72
19339,18028,2010,92285,Landers,635,"16,174,939",25472.34
19341,18239,2010,95636,Grizzly Flats,371,"17,598,493",47435.29
19343,18371,2010,93222,Frazier Park,821,"268,834,271",327447.35
19344,18477,2010,93524,Edwards,39,"32,967,312",845315.69
19346,18852,2010,92220,Banning,"11,660","398,532,783",34179.48
19348,18260,2010,93117,Goleta,"15,551","23,978,836",1541.95
19368,18557,2010,91722,CoVina,"15,177","2,567,926",169.2
19354,18544,2010,95014,Cupertino,"25,041","3,540,992,010",141407.77
19356,18445,2010,94662,Emeryville,377,"16,750,271",44430.43
19357,18808,2010,95305,Big Oak Flat,198,"7,239,955",36565.43
19358,17932,2010,90014,Los Angeles,"2,742","134,090,218",48902.34
19361,18645,2010,95973,Chico,"12,740","667,911,011",52426.3
19363,18237,2010,93433,Grover Beach,"5,201","34,549,039",6642.77
19365,18604,2010,93614,Coarsegold,"4,606","47,625,594",10339.9
19525,18664,2010,92234,Cathedral City,"18,781","647,351,711",34468.44
19526,18173,2010,92605,Huntington Beach,274,"704,286,164",2570387.46
19527,18284,2010,95020,Gilroy,"22,203","1,437,341,775",64736.38
19708,18270,2010,91209,Glendale,589,"19,317,581",32797.25
19683,18624,2010,91715,City Of Industry,411,"24,225,357",58942.47
19684,18723,2010,93011,Camarillo,"1,105","22,328,252",20206.56
19685,18032,2010,93534,Lancaster,"12,821","63,304,169",4937.54
19686,17948,2010,90063,Los Angeles,"18,743","501,790,930",26772.18
19687,17916,2010,90022,Los Angeles,"24,404","680,713,406",27893.52
19688,18064,2010,92248,La Quinta,537,"23,018,888",42865.71
19689,18101,2010,93633,Kings Canyon National Pk,44,"348,936,246",7930369.23
19690,18751,2010,91507,Burbank,183,"6,264,112",34230.12
19691,17969,2010,90809,Long Beach,469,"25,461,190",54288.25
19693,18883,2010,93204,Avenal,"3,831","181,215,060",47302.29
19694,17963,2010,93440,Los Alamos,767,"26,272,079",34253.04
19696,18905,2010,91006,Arcadia,"14,738","986,426,805",66930.85
19697,18079,2010,92039,La Jolla,344,"867,175,047",2520857.69
19699,18178,2010,95449,Hopland,728,"15,903,969",21846.11
19700,18592,2010,90221,Compton,"18,557","512,649,024",27625.64
19701,18343,2010,93728,Fresno,"5,305","912,986,097",172099.17
19702,18772,2010,92822,Brea,643,"27,277,144",42421.69
19681,18893,2010,93422,Atascadero,"12,198","36,998,856",3033.19
19680,18809,2010,93605,Big Creek,84,"13,524,091",161001.08
19679,18360,2010,93720,Fresno,"19,477","976,452",50.13
19657,18888,2010,93602,Auberry,"1,382","33,910,159",24537.02
19648,18829,2010,94707,Berkeley,"6,677","882,026,735",132099.26
19649,18316,2010,93747,Fresno,340,"6,478,971",19055.8
19651,18296,2010,92844,Garden Grove,"9,500","30,145,566",3173.22
19652,18525,2010,94576,Deer Park,114,"7,407,757",64980.32
19653,18740,2010,94514,Byron,608,"1,469,354,682",2416701.78
19654,18629,2010,91910,Chula Vista,"31,835","1,457,862,771",45794.34
19655,18641,2010,91708,Chino,"2,642","2,322,573,020",879096.53
19659,18365,2010,94536,Fremont,"29,476","2,176,815,892",73850.45
19676,18545,2010,95015,Cupertino,757,"96,655,478",127682.27
19660,18233,2010,91743,Guasti,169,"906,530,988",5364088.69
19664,18476,2010,93523,Edwards,720,"166,214",230.85
19666,18328,2010,93740,Fresno,11,"467,689,992",42517272.0
19668,18761,2010,90622,Buena Park,310,"570,314,745",1839724.98
19671,18497,2010,95936,Downieville,167,"7,706,077",46144.17
19674,18920,2010,94508,Angwin,"1,277","1,576,343,374",1234411.41
19675,18429,2010,92030,Escondido,688,"36,693,443",53333.49
19707,18402,2010,95435,Finley,238,"6,506,811",27339.54
19709,18508,2010,95620,Dixon,"8,484","456,404,683",53795.93
19529,18800,2010,96103,Blairsden-graeagle,777,"35,753,770",46015.15
